target_id	length	eff_length	est_counts	tpm
TRINITY_DN6034_c0_g1_i3	341	98.8021	3.91344	2.71216
TRINITY_DN6034_c0_g2_i4	2207	1932.26	86.8576	3.07797
TRINITY_DN6034_c0_g2_i3	1645	1370.26	8.4874	0.424125
TRINITY_DN6034_c0_g2_i1	3296	3021.26	115.162	2.61001
TRINITY_DN6034_c0_g5_i1	624	350.433	11	2.14937
TRINITY_DN6051_c0_g1_i1	1859	1584.26	647	27.964
TRINITY_DN6089_c0_g1_i2	421	161.379	5.47129	2.32148
TRINITY_DN6089_c0_g1_i1	578	305.498	10.5287	2.35988
TRINITY_DN6025_c0_g1_i1	255	46.3176	4	5.9134
TRINITY_DN6000_c0_g1_i2	474	207.887	5.74811	1.8933
TRINITY_DN6000_c0_g1_i1	389	135.118	6.25189	3.16827
TRINITY_DN6079_c0_g1_i1	2753	2478.26	348.741	9.6356
TRINITY_DN6079_c0_g1_i2	2805	2530.26	386.259	10.4529
TRINITY_DN6079_c0_g2_i1	410	152.057	8	3.60252
TRINITY_DN6079_c0_g4_i1	353	107.557	3	1.90988
TRINITY_DN6079_c0_g3_i4	441	178.563	0.442176	0.169561
TRINITY_DN6079_c0_g3_i2	761	486.373	10.9828	1.54621
TRINITY_DN6079_c0_g3_i5	791	516.325	5.575	0.73934
TRINITY_DN6079_c0_g5_i1	476	209.692	3	0.979631
TRINITY_DN6067_c0_g1_i1	1860	1585.26	475	20.5171
TRINITY_DN6030_c0_g1_i1	949	674.262	57	5.78854
TRINITY_DN6014_c0_g1_i1	2622	2347.26	329	9.59748
TRINITY_DN6001_c0_g1_i1	1621	1346.26	106	5.39137
TRINITY_DN6001_c0_g2_i1	703	428.532	11	1.75765
TRINITY_DN6060_c0_g1_i1	3629	3354.26	161.507	3.29699
TRINITY_DN6060_c0_g1_i2	3554	3279.26	991.493	20.7031
TRINITY_DN6054_c0_g1_i1	688	413.624	13988	2315.65
TRINITY_DN6075_c0_g1_i1	1370	1095.26	366	22.8816
TRINITY_DN6094_c0_g1_i1	3238	2963.26	1815.29	41.9467
TRINITY_DN6094_c0_g1_i2	3420	3145.26	72.7126	1.58298
TRINITY_DN6003_c0_g1_i1	756	481.379	34	4.83631
TRINITY_DN6003_c0_g2_i1	933	658.262	6.98375	0.726462
TRINITY_DN6003_c0_g2_i2	957	682.262	20.0162	2.00888
TRINITY_DN6017_c0_g1_i1	2956	2681.26	1545	39.4559
TRINITY_DN6036_c0_g1_i1	730	455.449	9	1.35309
TRINITY_DN6036_c0_g2_i1	984	709.262	21	2.02738
TRINITY_DN6036_c0_g3_i1	868	593.288	15	1.7312
TRINITY_DN6036_c1_g1_i1	3083	2808.26	92.3076	2.25073
TRINITY_DN6031_c0_g1_i1	2645	2370.26	551	15.9176
TRINITY_DN6065_c0_g1_i1	307	75.7921	6	5.42063
TRINITY_DN6065_c0_g2_i1	268	52.9985	3	3.87597
TRINITY_DN6065_c0_g3_i2	691	416.607	9.13494	1.50142
TRINITY_DN6065_c0_g3_i1	616	342.579	6.86506	1.37217
TRINITY_DN6065_c0_g4_i1	1045	770.262	28	2.4891
TRINITY_DN6049_c0_g1_i2	1373	1098.26	83.2842	5.19254
TRINITY_DN6049_c0_g1_i1	2840	2565.26	1276.72	34.0789
TRINITY_DN6039_c0_g1_i4	1705	1430.26	0	0
TRINITY_DN6039_c0_g1_i3	1710	1435.26	34.6177	1.65154
TRINITY_DN6039_c0_g1_i1	1761	1486.26	10.7314	0.494405
TRINITY_DN6039_c0_g1_i2	1756	1481.26	46.6509	2.15651
TRINITY_DN6045_c0_g1_i1	1137	862.262	80	6.35292
TRINITY_DN6016_c0_g1_i1	327	88.975	5	3.84791
TRINITY_DN6015_c0_g1_i1	1935	1660.26	142	5.85645
TRINITY_DN6048_c0_g1_i6	407	149.567	6.67785	3.0572
TRINITY_DN6048_c0_g1_i2	581	308.393	22.1908	4.92709
TRINITY_DN6048_c0_g1_i8	408	150.395	0	0
TRINITY_DN6048_c0_g1_i9	333	93.1744	0	0
TRINITY_DN6048_c0_g1_i3	364	115.75	3	1.77469
TRINITY_DN6048_c0_g1_i7	571	298.749	9.13135	2.09292
TRINITY_DN6084_c0_g1_i1	909	634.279	8.54466	0.922438
TRINITY_DN6084_c0_g1_i2	1159	884.262	31.0562	2.40486
TRINITY_DN6084_c0_g1_i3	438	175.894	5.39914	2.10182
TRINITY_DN6084_c1_g1_i1	248	42.923	1	1.59526
TRINITY_DN6092_c0_g1_i1	2357	2082.26	154.194	5.07053
TRINITY_DN6092_c0_g1_i2	2577	2302.26	62.8064	1.86798
TRINITY_DN6093_c0_g1_i1	3108	2833.26	1759	42.511
TRINITY_DN22488_c0_g1_i1	271	54.5931	2	2.50851
TRINITY_DN22456_c0_g1_i1	356	109.755	3	1.87164
TRINITY_DN22402_c0_g1_i1	229	34.6404	2	3.95339
TRINITY_DN22464_c0_g1_i1	277	57.8489	3	3.55099
TRINITY_DN22418_c0_g1_i1	226	33.4542	3	6.14036
TRINITY_DN22430_c0_g1_i1	441	178.563	6	2.30081
TRINITY_DN22423_c0_g1_i1	364	115.75	4	2.36625
TRINITY_DN22484_c0_g1_i1	271	54.5931	3	3.76276
TRINITY_DN22443_c0_g1_i1	205	25.6113	2	5.34713
TRINITY_DN22436_c0_g1_i1	231	35.4899	2	3.85876
TRINITY_DN22421_c0_g1_i1	426	165.566	5	2.06786
TRINITY_DN22453_c0_g1_i1	247	42.4902	5	8.05757
TRINITY_DN22468_c0_g1_i1	231	35.4899	2	3.85876
TRINITY_DN22470_c0_g1_i1	221	31.4372	2	4.35621
TRINITY_DN22412_c0_g1_i1	253	45.3362	3	4.53105
TRINITY_DN22469_c0_g1_i1	255	46.3176	3	4.43505
TRINITY_DN22490_c0_g1_i1	239	38.8768	2	3.52259
TRINITY_DN22416_c0_g1_i1	319	83.6778	3	2.4549
TRINITY_DN22435_c0_g1_i1	259	48.3518	2	2.83231
TRINITY_DN22417_c0_g1_i1	353	107.557	5	3.18313
TRINITY_DN22450_c0_g1_i1	205	25.6113	2	5.34713
TRINITY_DN22431_c0_g1_i1	340	98.1003	3	2.09398
TRINITY_DN22428_c0_g1_i1	530	259.728	6	1.58181
TRINITY_DN22483_c0_g1_i1	342	99.5502	3	2.06349
TRINITY_DN22406_c0_g1_i1	634	360.284	12	2.28065
TRINITY_DN22411_c0_g1_i1	290	65.2928	3	3.14615
TRINITY_DN22452_c0_g1_i1	256	46.8296	2	2.92437
TRINITY_DN22446_c0_g1_i1	267	52.4338	4	5.22362
TRINITY_DN22496_c0_g1_i1	393	138.403	6	2.96845
TRINITY_DN22492_c0_g1_i1	479	212.363	8	2.5795
TRINITY_DN22495_c0_g1_i1	359	112.034	3	1.83356
TRINITY_DN22415_c0_g1_i1	292	66.532	2	2.05836
TRINITY_DN22444_c0_g1_i1	273	55.6101	3	3.69395
TRINITY_DN22467_c0_g1_i1	381	128.868	3	1.59404
TRINITY_DN22442_c0_g1_i1	242	40.2582	2	3.40171
TRINITY_DN22447_c0_g1_i1	302	72.6562	4	3.76973
TRINITY_DN22454_c0_g1_i1	235	37.1378	3	5.5313
TRINITY_DN22466_c0_g1_i1	319	83.6778	4	3.2732
TRINITY_DN22401_c0_g1_i1	250	43.9205	3	4.6771
TRINITY_DN22424_c0_g1_i1	213	28.41	0	0
TRINITY_DN22426_c0_g1_i1	295	68.3399	3	3.00587
TRINITY_DN22427_c0_g1_i1	217	29.8418	2	4.5891
TRINITY_DN22455_c0_g1_i1	230	35.0571	3	5.85961
TRINITY_DN22409_c0_g1_i1	234	36.7729	2	3.72413
TRINITY_DN22438_c0_g1_i1	265	51.3907	2	2.66482
TRINITY_DN22462_c0_g1_i1	245	41.5873	1	1.6465
TRINITY_DN22439_c0_g1_i1	398	142.355	3	1.44301
TRINITY_DN22414_c0_g1_i1	240	39.3197	2	3.48291
TRINITY_DN22480_c0_g1_i1	323	86.3138	4	3.17323
TRINITY_DN22478_c0_g1_i1	302	72.6562	2	1.88486
TRINITY_DN22429_c0_g1_i1	280	59.4638	2	2.30303
TRINITY_DN22432_c0_g1_i1	538	267.244	14	3.58709
TRINITY_DN22425_c0_g1_i1	262	49.8956	2	2.74467
TRINITY_DN22445_c0_g1_i1	253	45.3362	3	4.53105
TRINITY_DN22448_c0_g1_i1	423	163.058	4	1.67973
TRINITY_DN22433_c0_g1_i1	208	26.6213	2	5.14427
TRINITY_DN22498_c0_g1_i1	299	70.7628	4	3.87059
TRINITY_DN22461_c0_g1_i1	236	37.5257	2	3.64942
TRINITY_DN22407_c0_g1_i1	348	103.918	4	2.63566
TRINITY_DN22463_c0_g1_i1	277	57.8489	2	2.36732
TRINITY_DN22476_c0_g1_i1	409	151.221	7	3.16963
TRINITY_DN22440_c0_g1_i1	230	35.0571	2	3.9064
TRINITY_DN22404_c0_g1_i1	217	29.8418	2	4.5891
TRINITY_DN22493_c0_g1_i1	224	32.6752	3	6.28675
TRINITY_DN22405_c0_g1_i1	255	46.3176	4	5.9134
TRINITY_DN22472_c0_g1_i1	220	31.0536	2	4.41002
TRINITY_DN22491_c0_g1_i1	269	53.5712	2	2.55636
TRINITY_DN22441_c0_g1_i1	233	36.3577	2	3.76666
TRINITY_DN22500_c0_g1_i1	244	41.1828	2	3.32535
TRINITY_DN22482_c0_g1_i1	359	112.034	3	1.83356
TRINITY_DN22408_c0_g1_i1	690	415.612	6	0.98852
TRINITY_DN22479_c0_g1_i1	736	461.424	6	0.890377
TRINITY_DN22458_c0_g1_i1	213	28.41	2	4.82038
TRINITY_DN22457_c0_g1_i1	201	24.242	2	5.64917
TRINITY_DN22474_c0_g1_i1	217	29.8418	2	4.5891
TRINITY_DN22477_c0_g1_i1	438	175.894	6	2.33573
TRINITY_DN22465_c0_g1_i1	301	72.0069	2	1.90186
TRINITY_DN22471_c0_g1_i1	246	42.0303	2	3.25829
TRINITY_DN22497_c0_g1_i1	221	31.4372	3	6.53432
TRINITY_DN22459_c0_g1_i1	242	40.2582	2	3.40171
TRINITY_DN22419_c0_g1_i1	516	246.57	4	1.11082
TRINITY_DN22485_c0_g1_i1	215	29.1412	2	4.69943
TRINITY_DN22499_c0_g1_i1	285	62.3039	2	2.19805
TRINITY_DN22434_c0_g1_i1	359	112.034	3	1.83356
TRINITY_DN22451_c0_g1_i1	321	84.9869	3	2.41708
TRINITY_DN22481_c0_g1_i1	365	116.513	3	1.76306
TRINITY_DN22473_c0_g1_i1	239	38.8768	2	3.52259
TRINITY_DN22437_c0_g1_i1	331	91.807	1	0.745842
TRINITY_DN22410_c0_g1_i1	318	83.0205	4	3.29911
TRINITY_DN22422_c0_g1_i1	281	60.0294	3	3.422
TRINITY_DN22475_c0_g1_i1	395	139.983	4	1.95662
TRINITY_DN22632_c0_g1_i1	319	83.6778	4	3.2732
TRINITY_DN22668_c0_g1_i1	232	35.9289	3	5.71742
TRINITY_DN22643_c0_g1_i1	246	42.0303	3	4.88744
TRINITY_DN22677_c0_g1_i1	275	56.679	3	3.62428
TRINITY_DN22618_c0_g1_i1	230	35.0571	2	3.9064
TRINITY_DN22635_c0_g1_i1	256	46.8296	4	5.84874
TRINITY_DN22697_c0_g1_i1	259	48.3518	2	2.83231
TRINITY_DN22659_c0_g1_i1	207	26.2412	2	5.21878
TRINITY_DN22631_c0_g1_i1	326	88.3051	5	3.8771
TRINITY_DN22642_c0_g1_i1	243	40.7639	2	3.35952
TRINITY_DN22608_c0_g1_i1	253	45.3362	3	4.53105
TRINITY_DN22639_c0_g1_i1	235	37.1378	2	3.68754
TRINITY_DN22604_c0_g1_i1	274	56.1513	1	1.21945
TRINITY_DN22675_c0_g1_i1	244	41.1828	1	1.66267
TRINITY_DN22666_c0_g1_i1	240	39.3197	14	24.3804
TRINITY_DN22693_c0_g1_i1	257	47.3337	2	2.89322
TRINITY_DN22626_c0_g1_i1	274	56.1513	3	3.65834
TRINITY_DN22633_c0_g1_i1	259	48.3518	2	2.83231
TRINITY_DN22661_c0_g1_i1	249	43.4352	2	3.1529
TRINITY_DN22680_c0_g1_i1	416	157.182	6	2.61379
TRINITY_DN22689_c0_g1_i1	345	101.737	4	2.69217
TRINITY_DN22611_c0_g1_i1	557	285.329	8	1.91985
TRINITY_DN22696_c0_g1_i1	207	26.2412	3	7.82818
TRINITY_DN22678_c0_g1_i1	233	36.3577	3	5.64998
TRINITY_DN22649_c0_g1_i1	205	25.6113	2	5.34713
TRINITY_DN22616_c0_g1_i1	319	83.6778	5	4.0915
TRINITY_DN22607_c0_g1_i1	269	53.5712	4	5.11272
TRINITY_DN22662_c0_g1_i1	243	40.7639	2	3.35952
TRINITY_DN22695_c0_g1_i1	252	44.8959	2	3.05033
TRINITY_DN22630_c0_g1_i1	263	50.4316	2	2.7155
TRINITY_DN22656_c0_g1_i1	225	33.0647	2	4.14179
TRINITY_DN22647_c0_g1_i1	267	52.4338	2	2.61181
TRINITY_DN22688_c0_g1_i1	215	29.1412	3	7.04915
TRINITY_DN22674_c0_g1_i1	260	48.8593	3	4.20433
TRINITY_DN22623_c0_g1_i1	381	128.868	5	2.65673
TRINITY_DN22684_c0_g1_i1	238	38.4343	3	5.34472
TRINITY_DN22609_c0_g1_i1	223	32.2913	2	4.24098
TRINITY_DN22627_c0_g1_i1	219	30.6793	1	2.23191
TRINITY_DN22640_c0_g1_i1	213	28.41	2	4.82038
TRINITY_DN22644_c0_g1_i1	218	30.2848	3	6.78295
TRINITY_DN22671_c0_g1_i1	211	27.6639	2	4.95039
TRINITY_DN22636_c0_g1_i1	211	27.6639	2	4.95039
TRINITY_DN22602_c0_g1_i1	495	227.169	5	1.5071
TRINITY_DN22655_c0_g1_i1	219	30.6793	1	2.23191
TRINITY_DN22676_c0_g1_i1	412	153.8	4	1.78084
TRINITY_DN22681_c0_g1_i1	221	31.4372	2	4.35621
TRINITY_DN22663_c0_g1_i1	629	355.352	9	1.73423
TRINITY_DN22672_c0_g1_i1	282	60.602	4	4.51956
TRINITY_DN22624_c0_g1_i1	237	37.976	2	3.60614
TRINITY_DN22653_c0_g1_i1	238	38.4343	2	3.56314
TRINITY_DN22638_c0_g1_i1	249	43.4352	2	3.1529
TRINITY_DN22686_c0_g1_i1	292	66.532	3	3.08754
TRINITY_DN22622_c0_g1_i1	224	32.6752	2	4.19117
TRINITY_DN22601_c0_g1_i1	245	41.5873	2	3.29301
TRINITY_DN22665_c0_g1_i1	202	24.5648	2	5.57494
TRINITY_DN22619_c0_g1_i1	267	52.4338	2	2.61181
TRINITY_DN22617_c0_g1_i1	506	237.256	6	1.73164
TRINITY_DN22692_c0_g1_i1	215	29.1412	2	4.69943
TRINITY_DN22645_c0_g1_i1	382	129.595	3	1.5851
TRINITY_DN22699_c0_g1_i1	267	52.4338	3	3.91772
TRINITY_DN22625_c0_g1_i1	245	41.5873	4	6.58601
TRINITY_DN22690_c0_g1_i1	271	54.5931	4	5.01701
TRINITY_DN22664_c0_g1_i1	339	97.4039	3	2.10896
TRINITY_DN22682_c0_g1_i1	409	151.221	4	1.81122
TRINITY_DN22646_c0_g1_i1	245	41.5873	2	3.29301
TRINITY_DN22629_c0_g1_i1	203	24.9209	3	8.24289
TRINITY_DN22648_c0_g1_i1	211	27.6639	2	4.95039
TRINITY_DN22615_c0_g1_i1	275	56.679	2	2.41619
TRINITY_DN22614_c0_g1_i1	252	44.8959	2	3.05033
TRINITY_DN22621_c0_g1_i1	271	54.5931	1	1.25425
TRINITY_DN22698_c0_g1_i1	388	134.324	4	2.03905
TRINITY_DN22641_c0_g1_i1	289	64.7068	3	3.17464
TRINITY_DN22605_c0_g1_i1	275	56.679	2	2.41619
TRINITY_DN22654_c0_g1_i1	247	42.4902	2	3.22303
TRINITY_DN22660_c0_g1_i1	264	50.8877	4	5.38232
TRINITY_DN22657_c0_g1_i1	291	65.9341	2	2.07703
TRINITY_DN22651_c0_g1_i1	227	33.849	2	4.04582
TRINITY_DN22685_c0_g1_i1	278	58.3798	3	3.51869
TRINITY_DN22691_c0_g1_i1	360	112.796	4	2.42822
TRINITY_DN22603_c0_g1_i1	479	212.363	5	1.61218
TRINITY_DN22652_c0_g1_i1	213	28.41	3	7.23056
TRINITY_DN22669_c0_g1_i1	257	47.3337	4	5.78645
TRINITY_DN22679_c0_g1_i1	286	62.9189	3	3.26485
TRINITY_DN22606_c0_g1_i1	208	26.6213	2	5.14427
TRINITY_DN11674_c0_g1_i1	507	238.184	19.9606	5.73832
TRINITY_DN11674_c0_g1_i2	506	237.256	4.03939	1.16579
TRINITY_DN11600_c0_g1_i1	2159	1884.26	96	3.48861
TRINITY_DN11690_c0_g1_i1	378	126.546	5	2.70547
TRINITY_DN11658_c0_g1_i2	216	29.4739	2	4.64638
TRINITY_DN11658_c0_g1_i1	257	47.3337	3	4.33984
TRINITY_DN11650_c0_g1_i1	540	269.119	12	3.05323
TRINITY_DN11650_c0_g2_i1	703	428.532	9	1.43807
TRINITY_DN11612_c0_g1_i2	688	413.624	2.47573	0.409846
TRINITY_DN11612_c0_g1_i1	719	444.485	8.52427	1.31318
TRINITY_DN11645_c0_g1_i1	413	154.643	6	2.65671
TRINITY_DN11625_c0_g1_i2	350	105.324	7	4.55085
TRINITY_DN11625_c1_g1_i1	264	50.8877	1	1.34558
TRINITY_DN11602_c0_g1_i1	315	81.0323	1	0.845015
TRINITY_DN11602_c0_g1_i2	359	112.034	0	0
TRINITY_DN11602_c1_g1_i1	276	57.241	10	11.9623
TRINITY_DN11602_c1_g2_i3	3191	2916.26	204.827	4.80933
TRINITY_DN11602_c1_g2_i1	3423	3148.26	6.2521	0.135981
TRINITY_DN11602_c1_g2_i2	1503	1228.26	25.9205	1.44502
TRINITY_DN11602_c1_g3_i1	472	206.089	4.95506	1.64633
TRINITY_DN11602_c1_g3_i2	364	115.75	3.04494	1.80127
TRINITY_DN11602_c1_g4_i2	609	335.717	11.2397	2.29247
TRINITY_DN11602_c1_g4_i1	604	330.857	3.76031	0.778226
TRINITY_DN11602_c1_g5_i3	585	312.254	16	3.5086
TRINITY_DN11649_c0_g1_i1	349	104.635	3	1.96322
TRINITY_DN11669_c0_g1_i1	248	42.923	4	6.38106
TRINITY_DN11630_c0_g1_i1	254	45.8338	6	8.96371
TRINITY_DN11638_c0_g1_i1	229	34.6404	1	1.97669
TRINITY_DN11623_c0_g1_i1	216	29.4739	0	0
TRINITY_DN11676_c0_g1_i1	1125	850.262	56	4.50981
TRINITY_DN11640_c0_g1_i1	2093	1818.26	40	1.50635
TRINITY_DN11692_c0_g1_i1	266	51.9395	1	1.31833
TRINITY_DN11646_c0_g1_i1	411	152.93	6	2.68646
TRINITY_DN11698_c0_g1_i1	1262	987.262	44	3.05171
TRINITY_DN11633_c0_g1_i1	414	155.494	5	2.20181
TRINITY_DN11633_c0_g2_i1	547	275.754	7	1.7382
TRINITY_DN11662_c0_g1_i1	249	43.4352	19	29.9526
TRINITY_DN11662_c0_g2_i1	201	24.242	2	5.64917
TRINITY_DN11656_c0_g1_i1	301	72.0069	5	4.75465
TRINITY_DN11656_c0_g2_i1	619	345.523	7	1.38722
TRINITY_DN11624_c0_g1_i1	202	24.5648	3	8.3624
TRINITY_DN11670_c0_g1_i1	478	211.466	10	3.23804
TRINITY_DN11694_c0_g1_i1	778	503.346	13	1.76848
TRINITY_DN11672_c0_g1_i1	259	48.3518	7	9.91307
TRINITY_DN11609_c0_g1_i1	327	88.975	8	6.15665
TRINITY_DN11632_c0_g1_i2	930	655.262	13.2994	1.38976
TRINITY_DN11632_c0_g1_i1	224	32.6752	3.59622	7.53619
TRINITY_DN11688_c0_g1_i1	279	58.8933	11	12.7894
TRINITY_DN11687_c0_g1_i1	3794	3519.26	429	8.34696
TRINITY_DN11677_c0_g1_i1	488	220.61	11	3.41421
TRINITY_DN11681_c0_g1_i1	496	228.078	6	1.80132
TRINITY_DN11681_c1_g1_i1	658	383.942	6	1.07006
TRINITY_DN11691_c0_g1_i1	2230	1955.26	75	2.62651
TRINITY_DN11611_c0_g1_i1	304	73.9076	7	6.48533
TRINITY_DN11643_c0_g1_i1	2555	2280.26	276.317	8.29746
TRINITY_DN11643_c0_g1_i2	1558	1283.26	18.2248	0.972454
TRINITY_DN11643_c0_g1_i3	555	283.41	21.4584	5.18446
TRINITY_DN11643_c0_g2_i1	635	361.284	7.25911	1.37581
TRINITY_DN11643_c0_g2_i2	796	521.325	6.74089	0.885383
TRINITY_DN11629_c0_g1_i1	342	99.5502	4	2.75132
TRINITY_DN11664_c0_g2_i1	324	86.9677	4	3.14938
TRINITY_DN11626_c0_g2_i1	479	212.363	8	2.5795
TRINITY_DN11671_c0_g1_i1	560	288.16	9	2.13861
TRINITY_DN11660_c0_g1_i1	227	33.849	2	4.04582
TRINITY_DN11686_c0_g1_i1	333	93.1744	2	1.46979
TRINITY_DN11667_c0_g1_i2	368	118.762	13	7.4953
TRINITY_DN11651_c0_g1_i1	256	46.8296	4	5.84874
TRINITY_DN11644_c0_g1_i1	383	130.405	3	1.57525
TRINITY_DN11644_c0_g2_i1	267	52.4338	2	2.61181
TRINITY_DN11665_c0_g1_i1	467	201.625	9	3.05647
TRINITY_DN11621_c0_g1_i1	349	104.635	5	3.27203
TRINITY_DN11619_c0_g1_i1	630	356.332	10	1.92162
TRINITY_DN11689_c0_g1_i1	471	205.187	7	2.33599
TRINITY_DN11622_c0_g1_i1	585	312.254	14	3.07003
TRINITY_DN11679_c0_g1_i1	936	661.262	16	1.6568
TRINITY_DN11618_c0_g1_i1	260	48.8593	2	2.80289
TRINITY_DN11675_c0_g1_i1	214	28.8009	2	4.75495
TRINITY_DN11668_c0_g1_i1	545	273.856	13	3.25046
TRINITY_DN27540_c0_g1_i1	235	37.1378	4	7.37507
TRINITY_DN27511_c0_g1_i1	346	102.474	2	1.33641
TRINITY_DN27519_c0_g1_i1	207	26.2412	2	5.21878
TRINITY_DN27512_c0_g1_i1	204	25.2912	2	5.41481
TRINITY_DN27513_c0_g1_i1	224	32.6752	6	12.5735
TRINITY_DN27549_c0_g1_i1	406	148.759	4	1.84119
TRINITY_DN27526_c0_g1_i1	223	32.2913	3	6.36147
TRINITY_DN27514_c0_g1_i1	273	55.6101	3	3.69395
TRINITY_DN27535_c0_g1_i1	465	199.803	5	1.71353
TRINITY_DN27571_c0_g1_i1	225	33.0647	3	6.21268
TRINITY_DN27550_c0_g1_i1	232	35.9289	2	3.81162
TRINITY_DN27546_c0_g1_i1	238	38.4343	4	7.12629
TRINITY_DN27574_c0_g1_i1	243	40.7639	2	3.35952
TRINITY_DN27589_c0_g1_i1	311	78.4028	3	2.62006
TRINITY_DN27538_c0_g1_i1	262	49.8956	2	2.74467
TRINITY_DN27520_c0_g1_i1	254	45.8338	4	5.9758
TRINITY_DN27530_c0_g1_i1	335	94.5861	6	4.34357
TRINITY_DN27539_c0_g1_i1	217	29.8418	2	4.5891
TRINITY_DN27597_c0_g1_i1	237	37.976	4	7.21229
TRINITY_DN27592_c0_g1_i1	417	158.015	3071	1330.77
TRINITY_DN27543_c0_g1_i1	479	212.363	8	2.5795
TRINITY_DN27541_c0_g1_i1	222	31.8507	3	6.44948
TRINITY_DN27528_c0_g1_i1	230	35.0571	2	3.9064
TRINITY_DN27568_c0_g1_i1	441	178.563	4	1.53388
TRINITY_DN27545_c0_g1_i1	270	54.0783	2	2.53238
TRINITY_DN27507_c0_g1_i1	229	34.6404	2	3.95339
TRINITY_DN27584_c0_g1_i1	346	102.474	3	2.00461
TRINITY_DN27590_c0_g1_i1	379	127.333	4.01831	2.16086
TRINITY_DN27547_c0_g1_i1	563	291.05	11	2.5879
TRINITY_DN27583_c0_g1_i1	354	108.317	3	1.89647
TRINITY_DN27524_c0_g1_i1	517	247.519	5	1.3832
TRINITY_DN27544_c0_g1_i1	385	131.931	4	2.07605
TRINITY_DN27503_c0_g1_i1	265	51.3907	2	2.66482
TRINITY_DN27527_c0_g1_i1	306	75.1604	4	3.64413
TRINITY_DN27502_c0_g1_i1	250	43.9205	2	3.11807
TRINITY_DN27565_c0_g1_i1	323	86.3138	4	3.17323
TRINITY_DN27578_c0_g1_i1	455	190.807	3	1.07659
TRINITY_DN27566_c0_g1_i1	444	181.198	6	2.26736
TRINITY_DN27556_c0_g1_i1	227	33.849	2	4.04582
TRINITY_DN27548_c0_g1_i1	211	27.6639	2	4.95039
TRINITY_DN27567_c0_g1_i1	568	295.858	268	62.0261
TRINITY_DN27600_c0_g1_i1	311	78.4028	3	2.62006
TRINITY_DN27522_c0_g1_i1	798	523.318	9	1.1776
TRINITY_DN27506_c0_g1_i1	289	64.7068	2	2.11642
TRINITY_DN27576_c0_g1_i1	220	31.0536	2	4.41002
TRINITY_DN27536_c0_g1_i1	241	39.8083	3	5.16025
TRINITY_DN27562_c0_g1_i1	323	86.3138	2	1.58662
TRINITY_DN27582_c0_g1_i1	704	429.532	20	3.18828
TRINITY_DN27594_c0_g1_i1	227	33.849	2	4.04582
TRINITY_DN27554_c0_g1_i1	272	55.1153	2	2.48474
TRINITY_DN27501_c0_g1_i1	208	26.6213	1	2.57213
TRINITY_DN27579_c0_g1_i1	227	33.849	3	6.06873
TRINITY_DN27557_c0_g1_i1	350	105.324	4	2.60048
TRINITY_DN27561_c0_g1_i1	594	321.056	305	65.0491
TRINITY_DN27580_c0_g1_i1	1007	732.262	33	3.08582
TRINITY_DN27586_c0_g1_i1	203	24.9209	2	5.49526
TRINITY_DN27558_c0_g1_i1	417	158.015	2	0.866671
TRINITY_DN27525_c0_g1_i1	234	36.7729	2	3.72413
TRINITY_DN27521_c0_g1_i1	202	24.5648	3	8.3624
TRINITY_DN27598_c0_g1_i1	422	162.215	7	2.9548
TRINITY_DN27591_c0_g1_i1	326	88.3051	4	3.10168
TRINITY_DN27573_c0_g1_i1	271	54.5931	4	5.01701
TRINITY_DN27518_c0_g1_i1	452	188.2	5	1.81917
TRINITY_DN27575_c0_g1_i1	270	54.0783	3	3.79858
TRINITY_DN27517_c0_g1_i1	918	643.279	15	1.59667
TRINITY_DN27523_c0_g1_i1	252	44.8959	0	0
TRINITY_DN27563_c0_g1_i1	205	25.6113	2	5.34713
TRINITY_DN27532_c0_g1_i1	576	303.568	5	1.12781
TRINITY_DN27529_c0_g1_i1	606	332.807	6	1.23447
TRINITY_DN27588_c0_g1_i1	375	124.214	5	2.75627
TRINITY_DN27569_c0_g1_i1	278	58.3798	3	3.51869
TRINITY_DN27564_c0_g1_i1	205	25.6113	2	5.34713
TRINITY_DN27553_c0_g1_i1	681	406.674	6	1.01025
TRINITY_DN27585_c0_g1_i1	799	524.318	13	1.69774
TRINITY_DN27552_c0_g1_i1	251	44.3984	2	3.08451
TRINITY_DN27551_c0_g1_i1	341	98.8021	3	2.07911
TRINITY_DN27537_c0_g1_i1	207	26.2412	2	5.21878
TRINITY_DN27555_c0_g1_i1	222	31.8507	2	4.29965
TRINITY_DN27531_c0_g1_i1	246	42.0303	2	3.25829
TRINITY_DN27596_c0_g1_i1	285	62.3039	3	3.29707
TRINITY_DN27542_c0_g1_i1	332	92.5182	3	2.22033
TRINITY_DN27559_c0_g1_i1	454	189.909	8	2.88447
TRINITY_DN27533_c0_g1_i1	232	35.9289	2	3.81162
TRINITY_DN27587_c0_g1_i1	478	211.466	4	1.29522
TRINITY_DN27570_c0_g1_i1	593	320.078	5	1.06964
TRINITY_DN27595_c0_g1_i1	299	70.7628	4	3.87059
TRINITY_DN27515_c0_g1_i1	468	202.506	7	2.36691
TRINITY_DN27504_c0_g1_i1	219	30.6793	2	4.46382
TRINITY_DN27572_c0_g1_i1	253	45.3362	2	3.0207
TRINITY_DN27505_c0_g1_i1	254	45.8338	2	2.9879
TRINITY_DN27534_c0_g1_i1	756	481.379	6	0.853467
TRINITY_DN27593_c0_g1_i1	278	58.3798	5	5.86449
