target_id	length	eff_length	est_counts	tpm
TRINITY_DN22743_c0_g1_i1	883	595.056	2385	285.47
TRINITY_DN22769_c0_g1_i1	517	237.671	8	2.39742
TRINITY_DN22702_c0_g1_i1	247	42.0588	3	5.08037
TRINITY_DN22735_c0_g1_i1	449	178.055	4	1.60006
TRINITY_DN22789_c0_g1_i1	814	526.156	9	1.21831
TRINITY_DN22742_c0_g1_i1	215	29.1126	1	2.44653
TRINITY_DN22717_c0_g1_i1	496	218.642	9	2.93183
TRINITY_DN22765_c0_g1_i1	1103	815.013	336.271	29.387
TRINITY_DN22747_c0_g1_i1	490	213.339	6	2.00314
TRINITY_DN22744_c0_g1_i1	1186	898.013	1555	123.333
TRINITY_DN22768_c0_g1_i1	685	398.026	5	0.894725
TRINITY_DN6241_c0_g1_i2	2583	2295.01	195.889	6.07933
TRINITY_DN6241_c0_g1_i1	2141	1853.01	34.1109	1.31113
TRINITY_DN6236_c0_g1_i1	2236	1948.01	41.8701	1.53089
TRINITY_DN6236_c0_g1_i2	2093	1805.01	149.13	5.88458
TRINITY_DN6236_c0_g2_i1	850	562.091	17	2.15413
TRINITY_DN6236_c0_g3_i1	1984	1696.01	227	9.53295
TRINITY_DN6217_c0_g1_i2	453	181.448	5.20869	2.04459
TRINITY_DN6217_c0_g1_i1	792	504.213	35.1746	4.96874
TRINITY_DN6217_c0_g1_i3	529	248.612	5.09548	1.4598
TRINITY_DN6217_c0_g1_i4	1553	1265.01	207.521	11.6842
TRINITY_DN6267_c0_g1_i1	2434	2146.01	404	13.4085
TRINITY_DN6267_c0_g2_i1	216	29.4583	0	0
TRINITY_DN6285_c0_g1_i1	359	108.093	9.31556	6.13819
TRINITY_DN6285_c0_g2_i1	732	444.537	40.8595	6.54659
TRINITY_DN6232_c0_g1_i3	1363	1075.01	34.73	2.30103
TRINITY_DN6232_c0_g1_i4	2041	1753.01	13.0121	0.528681
TRINITY_DN6232_c0_g1_i1	1843	1555.01	55.4891	2.54158
TRINITY_DN6232_c0_g1_i2	1783	1495.01	51.1414	2.43646
TRINITY_DN6228_c0_g1_i2	563	280.108	7.45256	1.895
TRINITY_DN6228_c0_g1_i1	2530	2242.01	63.5474	2.01879
TRINITY_DN6265_c0_g1_i2	4584	4296.01	54.573	0.90478
TRINITY_DN6265_c0_g1_i4	4482	4194.01	545.336	9.26115
TRINITY_DN6265_c0_g1_i1	4364	4076.01	48.4476	0.846579
TRINITY_DN6265_c0_g1_i3	4061	3773.01	149.644	2.82488
TRINITY_DN6249_c0_g1_i1	2362	2074.01	1178	40.4543
TRINITY_DN6269_c0_g1_i3	1749	1461.01	32.7585	1.59698
TRINITY_DN6269_c0_g1_i1	1418	1130.01	21.2415	1.33885
TRINITY_DN6214_c0_g1_i1	2425	2137.01	49.7829	1.65922
TRINITY_DN6214_c0_g1_i2	3578	3290.01	508.217	11.0023
TRINITY_DN6209_c0_g1_i1	2207	1919.01	204	7.57152
TRINITY_DN6289_c0_g1_i1	2587	2299.01	148	4.58512
TRINITY_DN6289_c1_g1_i1	272	54.2675	0	0
TRINITY_DN6279_c0_g1_i1	661	374.508	9.2744	1.76383
TRINITY_DN6279_c0_g1_i2	752	464.406	8.7256	1.33822
TRINITY_DN6210_c0_g1_i1	611	325.913	11095	2424.69
TRINITY_DN6250_c0_g1_i1	14506	14218	712.163	3.56756
TRINITY_DN6250_c0_g1_i3	14506	14218	788.975	3.95235
TRINITY_DN6250_c0_g1_i2	5934	5646.01	180.862	2.28158
TRINITY_DN6291_c0_g1_i1	3661	3373.01	301	6.35593
TRINITY_DN6268_c0_g1_i1	774	486.287	10	1.46466
TRINITY_DN6268_c0_g2_i1	309	75.206	1	0.947062
TRINITY_DN6258_c0_g1_i1	779	491.263	8	1.15986
TRINITY_DN6258_c0_g2_i2	911	623.032	16	1.82911
TRINITY_DN6204_c0_g1_i3	2729	2441.01	19.7956	0.577603
TRINITY_DN6204_c0_g1_i5	1655	1367.01	23.0374	1.20031
TRINITY_DN6204_c0_g1_i8	4914	4626.01	28.8633	0.444395
TRINITY_DN6204_c0_g1_i12	2316	2028.01	29.6714	1.04207
TRINITY_DN6204_c0_g1_i1	2857	2569.01	114.632	3.17813
TRINITY_DN6296_c0_g1_i2	1247	959.013	11.144	0.827653
TRINITY_DN6296_c0_g1_i1	1246	958.013	96.856	7.20088
TRINITY_DN6248_c0_g1_i1	3036	2748.01	276	7.15354
TRINITY_DN6257_c0_g1_i1	4791	4503.01	2806	44.3828
TRINITY_DN6281_c0_g1_i1	2354	2066.01	779	26.8556
TRINITY_DN6256_c0_g1_i1	1330	1042.01	32.411	2.21539
TRINITY_DN6252_c0_g1_i1	1749	1461.01	314	15.3076
TRINITY_DN6245_c0_g1_i2	2855	2567.01	97.0894	2.69386
TRINITY_DN6245_c0_g1_i1	2831	2543.01	31.7352	0.888839
TRINITY_DN6245_c0_g2_i1	660	373.534	10	1.90678
TRINITY_DN6251_c0_g1_i3	7244	6956.01	251.532	2.57551
TRINITY_DN6251_c0_g1_i4	7244	6956.01	58.0458	0.594348
TRINITY_DN6251_c0_g1_i2	2285	1997.01	14.4224	0.514384
TRINITY_DN6225_c0_g1_i1	1410	1122.01	26.943	1.71033
TRINITY_DN6225_c0_g1_i3	1199	911.013	22.0869	1.7268
TRINITY_DN6225_c0_g1_i2	1222	934.013	23.97	1.82788
TRINITY_DN6242_c0_g2_i3	3221	2933.01	213.419	5.18263
TRINITY_DN6242_c0_g2_i2	3222	2934.01	131.581	3.1942
TRINITY_DN6242_c0_g1_i5	865	577.074	6.73545	0.831315
TRINITY_DN6242_c0_g1_i3	2727	2439.01	95.3001	2.78298
TRINITY_DN6242_c0_g1_i4	2693	2405.01	254.201	7.52819
TRINITY_DN6242_c0_g1_i2	1232	944.013	10.7633	0.812082
TRINITY_DN6242_c0_g3_i1	828	540.135	73	9.62612
TRINITY_DN6242_c1_g1_i1	742	454.465	6	0.940332
TRINITY_DN6255_c0_g1_i1	506	227.74	5	1.56373
TRINITY_DN6277_c0_g1_i1	1055	767.013	89	8.26453
TRINITY_DN6222_c0_g1_i1	4673	4385.01	731.607	11.8833
TRINITY_DN6222_c0_g1_i2	4670	4382.01	28.3928	0.461493
TRINITY_DN6254_c0_g1_i1	1324	1036.01	19.0139	1.30718
TRINITY_DN6254_c0_g2_i1	1467	1179.01	9.10239	0.54988
TRINITY_DN6254_c0_g2_i2	1247	959.013	10.7486	0.798287
TRINITY_DN6254_c0_g2_i3	794	506.213	15.149	2.13148
TRINITY_DN6233_c0_g1_i10	7906	7618.01	209.016	1.9542
TRINITY_DN6233_c0_g1_i12	7879	7591.01	87.4761	0.820768
TRINITY_DN6233_c0_g1_i2	7884	7596.01	136.006	1.27528
TRINITY_DN6233_c0_g1_i13	7857	7569.01	56.5011	0.531677
TRINITY_DN6247_c0_g1_i1	867	579.074	43	5.2889
TRINITY_DN6247_c0_g2_i1	8354	8066.01	365	3.22303
TRINITY_DN6282_c0_g1_i2	781	493.263	34.0649	4.9188
TRINITY_DN6282_c0_g1_i1	1685	1397.01	95.9351	4.89111
TRINITY_DN6219_c0_g1_i2	2781	2493.01	34.9127	0.997448
TRINITY_DN6219_c0_g1_i1	2899	2611.01	45.7296	1.24744
TRINITY_DN6219_c0_g1_i5	4033	3745.01	353.358	6.72035
TRINITY_DN6219_c0_g2_i1	426	159.129	7	3.13314
TRINITY_DN6229_c0_g1_i4	531	250.454	8.04933	2.28909
TRINITY_DN6229_c0_g1_i1	1924	1636.01	46.9565	2.04428
TRINITY_DN6229_c0_g1_i3	2191	1903.01	59.6428	2.23227
TRINITY_DN6229_c0_g1_i6	2308	2020.01	2.38123e-05	8.3961e-07
TRINITY_DN6229_c0_g1_i2	1807	1519.01	2.13491	0.100103
TRINITY_DN6229_c0_g2_i1	2746	2458.01	189	5.47657
TRINITY_DN6223_c0_g1_i1	1663	1375.01	602	31.1832
TRINITY_DN6299_c0_g1_i1	433	164.768	5	2.16136
TRINITY_DN6299_c0_g2_i1	588	303.806	11	2.57886
TRINITY_DN6244_c0_g1_i1	1724	1436.01	56	2.77754
TRINITY_DN6271_c0_g1_i3	574	290.525	11.5253	2.82552
TRINITY_DN6271_c0_g1_i4	664	377.417	6.7144	1.26711
TRINITY_DN6271_c0_g1_i2	758	470.368	8.76029	1.32651
TRINITY_DN6226_c0_g1_i2	4723	4435.01	278.585	4.47398
TRINITY_DN6226_c0_g1_i1	3755	3467.01	68.5692	1.40865
TRINITY_DN6212_c0_g1_i1	2100	1812.01	875	34.3936
TRINITY_DN6264_c0_g1_i1	4214	3926.01	60.9844	1.10636
TRINITY_DN6264_c0_g1_i2	2775	2487.01	25.8554	0.740465
TRINITY_DN6264_c0_g1_i3	2479	2191.01	14.1601	0.460312
TRINITY_DN6264_c0_g2_i1	592	307.627	16	3.70447
TRINITY_DN6201_c0_g1_i1	591	306.67	16	3.71603
TRINITY_DN6200_c0_g1_i1	349	101.075	2	1.40935
TRINITY_DN6200_c1_g1_i1	992	704.013	589	59.5889
TRINITY_DN6235_c0_g1_i1	247	42.0588	4.38555	7.42674
TRINITY_DN6235_c0_g2_i1	535	254.088	6.67229	1.87034
TRINITY_DN6235_c0_g3_i1	1359	1071.01	55	3.65762
TRINITY_DN6235_c0_g4_i1	654	367.646	14.2125	2.75341
TRINITY_DN6235_c0_g5_i1	238	38.1806	3	5.59641
TRINITY_DN6235_c2_g1_i1	248	42.4716	0	0
TRINITY_DN6235_c2_g2_i1	354	104.513	4.02919	2.74585
TRINITY_DN6235_c2_g3_i1	352	103.155	3	2.07139
TRINITY_DN6235_c3_g1_i1	205	25.3549	2	5.61822
TRINITY_DN6231_c0_g1_i2	2658	2370.01	50	1.50262
TRINITY_DN6231_c0_g1_i1	3101	2813.01	75	1.89898
TRINITY_DN6270_c0_g1_i1	227	33.5782	3	6.36348
TRINITY_DN6270_c0_g2_i1	3774	3486.01	551	11.2578
TRINITY_DN6237_c0_g1_i1	818	530.156	34	4.56778
TRINITY_DN6211_c0_g1_i2	1689	1401.01	16.0318	0.815025
TRINITY_DN6211_c0_g1_i1	1579	1291.01	16.9682	0.936129
TRINITY_DN6261_c0_g1_i2	226	33.1659	3.64358	7.82469
TRINITY_DN6261_c0_g1_i1	3619	3331.01	79.3564	1.69682
TRINITY_DN6227_c0_g1_i1	1935	1647.01	280.946	12.1494
TRINITY_DN6227_c0_g2_i3	587	302.852	8.63296	2.0303
TRINITY_DN6227_c0_g2_i2	5321	5033.01	864.795	12.2382
TRINITY_DN6227_c0_g2_i1	5187	4899.01	80.9783	1.17731
TRINITY_DN6243_c0_g1_i1	5973	5685.01	196.566	2.46267
TRINITY_DN6243_c0_g1_i4	5676	5388.01	57.4345	0.759232
TRINITY_DN6253_c0_g1_i2	1130	842.013	11.7095	0.990489
TRINITY_DN6253_c0_g1_i1	430	162.386	7.29052	3.19772
TRINITY_DN6294_c0_g1_i1	390	130.933	18	9.79158
TRINITY_DN6240_c0_g1_i2	1721	1433.01	205.236	10.2008
TRINITY_DN6240_c0_g1_i1	1302	1014.01	439.764	30.8892
TRINITY_DN6272_c0_g1_i1	3592	3304.01	118	2.54373
TRINITY_DN6215_c0_g1_i1	1670	1382.01	14.5244	0.748545
TRINITY_DN6215_c0_g1_i12	5204	4916.01	44.3341	0.642327
TRINITY_DN6215_c0_g1_i3	5258	4970.01	802.273	11.4973
TRINITY_DN6215_c0_g1_i11	1071	783.013	13.6848	1.2448
TRINITY_DN6215_c0_g1_i9	5189	4901.01	655.647	9.52829
TRINITY_DN6215_c0_g1_i4	5273	4985.01	57.7977	0.825799
TRINITY_DN6215_c0_g1_i13	5439	5151.01	645.114	8.9202
TRINITY_DN6215_c0_g1_i2	3785	3497.01	125.299	2.55199
TRINITY_DN6215_c0_g1_i5	348	100.393	1.03598	0.734982
TRINITY_DN6215_c0_g1_i8	5370	5082.01	532.398	7.46159
TRINITY_DN6215_c0_g1_i7	854	566.091	20.8913	2.62851
TRINITY_DN6215_c0_g2_i1	506	227.74	13	4.06569
TRINITY_DN6215_c0_g3_i1	258	47.2203	2	3.0167
TRINITY_DN6208_c0_g1_i1	769	481.302	341	50.4623
TRINITY_DN6292_c0_g1_i1	1752	1464.01	26	1.26491
TRINITY_DN6292_c1_g1_i1	225	32.7698	4	8.69394
TRINITY_DN6287_c0_g1_i3	969	681.013	0	0
TRINITY_DN6287_c0_g1_i1	1087	799.013	22	1.9611
TRINITY_DN6230_c0_g1_i2	1786	1498.01	43279.2	2057.76
TRINITY_DN6230_c0_g1_i1	3384	3096.01	5.81229	0.133713
TRINITY_DN6266_c0_g1_i1	1217	929.013	489	37.4902
TRINITY_DN6275_c0_g1_i1	1437	1149.01	53	3.28535
TRINITY_DN6275_c0_g2_i2	2180	1892.01	33.3267	1.25458
TRINITY_DN6275_c0_g2_i1	2192	1904.01	71.6733	2.68113
TRINITY_DN6275_c0_g3_i1	778	490.268	16	2.32443
TRINITY_DN6276_c0_g1_i2	2711	2423.01	423.556	12.4505
TRINITY_DN6276_c0_g1_i1	1608	1320.01	10.4435	0.563507
TRINITY_DN6263_c0_g1_i1	747	459.424	53	8.21661
TRINITY_DN6218_c0_g1_i2	3619	3331.01	500	10.6911
TRINITY_DN6220_c0_g1_i1	3143	2855.01	472	11.7751
TRINITY_DN6234_c0_g1_i3	5898	5610.01	36.2591	0.460346
TRINITY_DN6234_c0_g1_i1	5900	5612.01	750.749	9.52811
TRINITY_DN6234_c0_g1_i2	5887	5599.01	59.9917	0.763151
TRINITY_DN6284_c0_g1_i1	1118	830.013	24.2871	2.08412
TRINITY_DN6284_c0_g1_i2	236	37.3399	2.71289	5.17475
TRINITY_DN6284_c1_g1_i1	327	86.523	2	1.64638
TRINITY_DN6283_c0_g1_i1	1253	965.013	59	4.35461
TRINITY_DN6283_c0_g2_i2	2251	1963.01	19.9208	0.722793
TRINITY_DN6283_c0_g2_i1	2250	1962.01	130.079	4.72212
TRINITY_DN6216_c0_g1_i1	1898	1610.01	106	4.68929
TRINITY_DN6295_c0_g1_i1	3457	3169.01	344	7.73152
TRINITY_DN6297_c0_g1_i1	2092	1804.01	71	2.80317
TRINITY_DN6238_c0_g1_i1	1762	1474.01	222	10.7271
TRINITY_DN6259_c0_g1_i2	734	446.533	13.0963	2.08895
TRINITY_DN6259_c0_g1_i1	565	281.983	21.9037	5.53254
TRINITY_DN6259_c0_g2_i1	1033	745.013	5288	505.543
TRINITY_DN6260_c0_g1_i1	592	307.627	12	2.77835
TRINITY_DN6260_c0_g2_i1	256	46.2474	1	1.54008
TRINITY_DN6239_c0_g1_i1	505	226.806	13.9289	4.37413
TRINITY_DN6239_c0_g1_i2	506	227.74	1.07114	0.334993
TRINITY_DN6290_c0_g1_i1	3949	3661.01	1226	23.8517
TRINITY_DN6290_c0_g2_i1	3075	2787.01	760	19.4225
TRINITY_DN6203_c0_g1_i1	209	26.9236	2	5.29088
TRINITY_DN6203_c0_g1_i2	1971	1683.01	386	16.3354
TRINITY_DN6213_c0_g1_i1	1750	1462.01	65.0595	3.16949
TRINITY_DN6213_c0_g1_i2	2068	1780.01	372.941	14.9227
TRINITY_DN6286_c0_g1_i1	2780	2492.01	63	1.80062
TRINITY_DN6298_c0_g1_i2	722	434.652	8.13366	1.33283
TRINITY_DN6298_c0_g1_i3	707	419.801	9.0936	1.54285
TRINITY_DN6298_c0_g1_i1	353	103.842	0	0
TRINITY_DN6224_c0_g1_i2	4086	3798.01	165	3.09427
TRINITY_DN6288_c0_g1_i1	4829	4541.01	237.312	3.72219
TRINITY_DN6288_c0_g1_i3	3818	3530.01	1165.02	23.5065
TRINITY_DN6288_c0_g1_i2	3860	3572.01	2034.67	40.5706
TRINITY_DN6288_c0_g2_i1	7658	7370.01	896	8.65905
TRINITY_DN6288_c1_g1_i2	331	89.0991	3	2.39816
TRINITY_DN6288_c1_g1_i1	317	80.0758	0	0
TRINITY_DN6288_c1_g2_i1	213	28.334	4	10.055
TRINITY_DN6288_c2_g1_i1	590	305.726	4	0.931876
TRINITY_DN6202_c0_g1_i2	520	240.426	7.52957	2.23059
TRINITY_DN6202_c0_g1_i6	2721	2433.01	273.78	8.0147
TRINITY_DN6202_c0_g1_i3	2894	2606.01	41.3521	1.13019
TRINITY_DN6202_c0_g1_i7	2551	2263.01	66.3491	2.08823
TRINITY_DN6202_c0_g1_i1	2829	2541.01	25.5954	0.717441
TRINITY_DN6202_c0_g1_i4	2378	2090.01	9.39421	0.320141
TRINITY_DN6202_c1_g1_i1	434	165.569	5	2.15091
TRINITY_DN6293_c0_g1_i1	1662	1374.01	78	4.04329
TRINITY_DN6221_c0_g1_i1	8908	8620.01	1349.08	11.147
TRINITY_DN6221_c0_g1_i2	7351	7063.01	137.923	1.39084
TRINITY_DN6205_c0_g1_i1	7985	7697.01	247	2.28563
TRINITY_DN6205_c0_g2_i1	1790	1502.01	54	2.56065
TRINITY_DN6280_c0_g1_i1	1060	772.013	90.4283	8.34277
TRINITY_DN6262_c0_g1_i1	1152	864.013	574	47.3176
TRINITY_DN6262_c1_g1_i1	376	120.374	4	2.36678
TRINITY_DN6273_c0_g1_i3	1428	1140.01	37.6958	2.35512
TRINITY_DN6273_c0_g1_i2	1365	1077.01	22.3304	1.47675
TRINITY_DN6273_c0_g1_i4	1495	1207.01	13.6913	0.807909
TRINITY_DN6273_c0_g2_i15	3141	2853.01	36.9884	0.923406
TRINITY_DN6273_c0_g2_i8	948	660.026	6.67991	0.720842
TRINITY_DN6273_c0_g2_i13	3107	2819.01	51.5957	1.30361
TRINITY_DN6273_c0_g2_i11	2776	2488.01	57.9011	1.65754
TRINITY_DN6273_c1_g1_i1	627	341.367	93.1082	19.4266
TRINITY_DN6206_c0_g1_i1	1413	1125.01	145	9.17997
TRINITY_DN6207_c0_g1_i1	2553	2265.01	508	15.9744
TRINITY_DN6207_c1_g1_i1	2559	2271.01	333	10.4437
TRINITY_DN6246_c0_g1_i1	3019	2731.01	855.358	22.3077
TRINITY_DN6246_c0_g1_i2	3244	2956.01	72.6421	1.7503
TRINITY_DN6278_c0_g1_i2	858	570.085	7.45788	0.931764
TRINITY_DN6278_c0_g1_i1	837	549.113	10.5421	1.3674
TRINITY_DN6274_c0_g1_i1	4966	4678.01	395	6.01404
TRINITY_DN7011_c0_g1_i1	237	37.7507	3.0173	5.69278
TRINITY_DN7011_c1_g1_i1	655	368.631	16	3.09143
TRINITY_DN7069_c0_g1_i1	324	84.5913	1	0.841986
TRINITY_DN7069_c0_g2_i1	1305	1017.01	279	19.5393
TRINITY_DN7076_c0_g1_i1	1156	868.013	44.1272	3.62086
TRINITY_DN7062_c0_g1_i1	235	36.9218	0	0
TRINITY_DN7062_c1_g1_i1	965	677.013	79	8.31114
TRINITY_DN7042_c0_g1_i1	342	96.2886	10.013	7.40665
TRINITY_DN7021_c0_g1_i1	2784	2496.01	79	2.2543
TRINITY_DN7085_c0_g1_i1	3975	3687.01	213.364	4.1217
TRINITY_DN7085_c0_g1_i2	3887	3599.01	24.6365	0.487558
TRINITY_DN7041_c0_g1_i1	864	576.074	10	1.23638
TRINITY_DN7049_c0_g1_i1	3465	3177.01	139.301	3.12296
TRINITY_DN7049_c0_g1_i2	3448	3160.01	184.699	4.163
TRINITY_DN7059_c0_g1_i1	4968	4680.01	471.086	7.16941
TRINITY_DN7059_c0_g1_i2	3163	2875.01	34.9142	0.864953
TRINITY_DN7092_c0_g1_i1	763	475.326	46	6.89282
TRINITY_DN7079_c0_g1_i6	580	296.19	0	0
TRINITY_DN7079_c0_g1_i3	290	64.2371	0	0
TRINITY_DN7079_c0_g1_i2	326	85.8791	0	0
TRINITY_DN7079_c0_g1_i1	636	350.114	34.8761	7.09496
TRINITY_DN7079_c0_g1_i5	592	307.627	1.67415	0.387615
TRINITY_DN7079_c0_g2_i1	636	350.114	34.3716	6.99232
TRINITY_DN7079_c1_g1_i1	202	24.2857	0	0
TRINITY_DN7071_c0_g1_i1	498	220.483	6	1.93823
TRINITY_DN7093_c0_g1_i1	344	97.6592	2	1.45864
TRINITY_DN7052_c0_g1_i1	205	25.3549	0	0
TRINITY_DN7052_c0_g2_i1	296	67.531	1	1.0547
TRINITY_DN7057_c0_g1_i2	485	208.886	4	1.3639
TRINITY_DN7057_c0_g2_i1	678	391.144	11	2.00303
TRINITY_DN7035_c0_g1_i1	2006	1718.01	46	1.90705
TRINITY_DN7044_c0_g3_i1	3375	3087.01	108	2.49182
TRINITY_DN7044_c0_g1_i2	1369	1081.01	32	2.10838
TRINITY_DN7031_c0_g1_i1	495	217.767	8	2.61655
TRINITY_DN7031_c0_g2_i1	1535	1247.01	578	33.0132
TRINITY_DN7038_c0_g1_i1	208	26.553	0	0
TRINITY_DN7038_c0_g2_i1	472	197.694	5	1.80139
TRINITY_DN7038_c1_g1_i1	265	50.7058	2	2.80933
TRINITY_DN7078_c0_g1_i1	2198	1910.01	193	7.197
TRINITY_DN7078_c1_g1_i1	1097	809.013	64	5.6345
TRINITY_DN7078_c1_g2_i1	505	226.806	13	4.08244
TRINITY_DN7078_c2_g1_i1	1816	1528.01	44	2.05096
TRINITY_DN7078_c3_g1_i1	265	50.7058	3	4.214
TRINITY_DN7078_c4_g1_i1	488	211.558	4	1.34667
TRINITY_DN7055_c0_g1_i1	825	537.14	17	2.2542
TRINITY_DN7055_c0_g2_i1	403	140.81	9	4.5524
TRINITY_DN7098_c0_g1_i1	369	115.254	10	6.17979
TRINITY_DN7034_c0_g1_i1	909	621.032	8.62074	0.988692
TRINITY_DN7034_c0_g1_i2	1204	916.013	15.3793	1.19582
TRINITY_DN7081_c0_g1_i1	456	183.981	24	9.29111
TRINITY_DN7056_c0_g1_i1	392	132.397	3	1.61389
TRINITY_DN7056_c0_g2_i1	2716	2428.01	516	15.1366
TRINITY_DN7082_c0_g1_i1	368	114.547	15.3748	9.55995
TRINITY_DN7082_c1_g1_i1	514	234.948	10	3.03151
TRINITY_DN7053_c0_g1_i1	1110	822.013	27.0008	2.33953
TRINITY_DN7067_c0_g1_i1	1228	940.013	44	3.33388
TRINITY_DN7067_c0_g2_i1	308	74.6019	6	5.72838
TRINITY_DN7022_c0_g1_i1	1186	898.013	38	3.01392
TRINITY_DN7063_c0_g1_i1	1587	1299.01	28	1.53524
TRINITY_DN7063_c0_g2_i1	1707	1419.01	222	11.1429
TRINITY_DN7015_c0_g1_i1	593	308.602	16	3.69276
TRINITY_DN7018_c0_g1_i1	1672	1384.01	102	5.24917
TRINITY_DN7017_c0_g1_i1	236	37.3399	3	5.72241
TRINITY_DN7003_c0_g1_i1	535	254.088	4	1.12126
TRINITY_DN7083_c0_g1_i1	3179	2891.01	65	1.60138
TRINITY_DN7083_c0_g2_i1	836	548.113	11	1.4294
TRINITY_DN7077_c0_g1_i1	301	70.4267	3	3.03399
TRINITY_DN7084_c0_g1_i1	248	42.4716	3	5.03099
TRINITY_DN7032_c0_g1_i1	3554	3266.01	110.676	2.41361
TRINITY_DN7032_c0_g1_i2	4153	3865.01	84.324	1.55393
TRINITY_DN7045_c0_g1_i2	1200	912.013	23.0678	1.80151
TRINITY_DN7045_c0_g1_i1	1229	941.013	36.9322	2.79538
TRINITY_DN7060_c0_g1_i1	2569	2281.01	97	3.02883
TRINITY_DN7097_c0_g1_i1	1414	1126.01	462	29.2233
TRINITY_DN7091_c0_g1_i1	1175	887.013	23	1.84684
TRINITY_DN7029_c0_g1_i1	2075	1787.01	36	1.43485
TRINITY_DN7013_c0_g1_i1	285	61.3918	3	3.4805
TRINITY_DN7046_c0_g1_i1	1998	1710.01	54	2.24918
TRINITY_DN7047_c0_g1_i1	1572	1284.01	122	6.76739
TRINITY_DN7039_c0_g1_i1	576	292.422	17	4.14066
TRINITY_DN7010_c0_g1_i1	3703	3415.01	1074	22.3997
TRINITY_DN7088_c0_g1_i1	729	441.599	9	1.45159
TRINITY_DN7043_c0_g1_i6	1529	1241.01	18.4871	1.06102
TRINITY_DN7043_c0_g1_i2	4719	4431.01	43.9074	0.705773
TRINITY_DN7043_c0_g1_i1	6204	5916.01	86.4219	1.04046
TRINITY_DN7043_c0_g1_i7	4350	4062.01	179.184	3.14187
TRINITY_DN7043_c0_g2_i1	656	369.609	35	6.74461
TRINITY_DN7043_c0_g3_i1	3716	3428.01	282	5.85919
TRINITY_DN7043_c1_g1_i1	204	24.9534	0	0
TRINITY_DN7051_c0_g1_i2	367	113.841	2.12062	1.32677
TRINITY_DN7051_c0_g1_i1	374	118.87	0	0
TRINITY_DN7051_c0_g1_i3	374	118.87	2.11523	1.26741
TRINITY_DN7002_c0_g1_i1	413	148.576	5	2.39691
TRINITY_DN7086_c0_g1_i1	404	141.609	7	3.52077
TRINITY_DN7048_c0_g1_i1	468	194.237	3	1.10007
TRINITY_DN7048_c0_g2_i1	213	28.334	1	2.51376
TRINITY_DN7023_c0_g1_i1	630	344.291	21.913	4.53322
TRINITY_DN7023_c0_g1_i2	630	344.291	26.087	5.39669
TRINITY_DN7037_c0_g1_i1	211	27.6273	1	2.57805
TRINITY_DN7066_c0_g1_i3	4669	4381.01	21.9607	0.357028
TRINITY_DN7066_c0_g1_i2	4683	4395.01	392.605	6.36247
TRINITY_DN7066_c0_g1_i1	4683	4395.01	22.4346	0.36357
TRINITY_DN7019_c0_g1_i1	465	191.65	16	5.94623
TRINITY_DN7027_c0_g1_i1	941	653.026	38	4.14461
TRINITY_DN7050_c0_g1_i1	390	130.933	3	1.63193
TRINITY_DN7050_c0_g2_i1	206	25.7312	2	5.53607
TRINITY_DN7061_c0_g1_i2	2066	1778.01	50.2283	2.01207
TRINITY_DN7061_c0_g1_i1	2078	1790.01	79.7717	3.17412
TRINITY_DN7061_c0_g2_i2	683	396.038	9.27273	1.66764
TRINITY_DN7061_c0_g2_i3	683	396.038	7.72727	1.3897
TRINITY_DN7061_c0_g3_i1	2831	2543.01	348.269	9.75431
TRINITY_DN7061_c1_g1_i1	257	46.7645	0.219517	0.334335
TRINITY_DN7061_c1_g1_i2	603	318.214	5.31088	1.18872
TRINITY_DN7061_c1_g1_i3	335	91.6974	2.4696	1.91823
TRINITY_DN7061_c2_g1_i1	373	118.134	4	2.41165
TRINITY_DN7016_c0_g1_i1	2418	2130.01	32.329	1.08104
TRINITY_DN7016_c0_g1_i4	2439	2151.01	140.8	4.66219
TRINITY_DN7016_c0_g1_i2	1937	1649.01	16.7892	0.725163
TRINITY_DN7016_c0_g1_i3	420	154.252	3.08199	1.42309
TRINITY_DN7025_c0_g1_i1	428	160.719	4	1.77265
TRINITY_DN7025_c0_g2_i1	217	29.8575	3	7.15647
TRINITY_DN7099_c0_g1_i1	2147	1859.01	110	4.21445
TRINITY_DN7026_c0_g1_i1	1541	1253.01	70	3.97899
TRINITY_DN7064_c0_g1_i1	1232	944.013	218	16.4479
TRINITY_DN7070_c0_g1_i1	3063	2775.01	121	3.10564
TRINITY_DN7001_c0_g1_i1	2615	2327.01	202	6.18277
TRINITY_DN7001_c0_g2_i1	238	38.1806	0	0
TRINITY_DN7033_c0_g1_i1	272	54.2675	3	3.93742
TRINITY_DN7033_c0_g2_i3	2921	2633.01	104.474	2.82608
TRINITY_DN7033_c0_g2_i2	427	159.926	3.34519	1.48982
TRINITY_DN7033_c0_g2_i1	2838	2550.01	28.181	0.787128
TRINITY_DN7096_c0_g1_i1	621	335.558	4	0.849031
TRINITY_DN7096_c0_g2_i1	283	60.2754	22.9259	27.0905
TRINITY_DN7075_c0_g1_i1	235	36.9218	1	1.92907
TRINITY_DN7075_c0_g2_i1	490	213.339	45	15.0236
TRINITY_DN7000_c0_g1_i1	411	147.014	0	0
TRINITY_DN7000_c0_g1_i3	1977	1689.01	42.7994	1.80483
TRINITY_DN7000_c0_g1_i5	802	514.183	12.4818	1.72898
