target_id	length	eff_length	est_counts	tpm
TRINITY_DN4118_c0_g2_i2	500	204.56	4.0639	1.15117
TRINITY_DN4169_c0_g1_i2	6231	5919.09	2163.57	21.1804
TRINITY_DN4169_c0_g1_i1	4984	4672.09	205.43	2.54783
TRINITY_DN4169_c0_g2_i1	314	66.5841	1	0.870257
TRINITY_DN4169_c0_g3_i1	341	82.9983	6	4.1889
TRINITY_DN4175_c0_g1_i1	2307	1995.09	727	21.1149
TRINITY_DN4112_c0_g1_i1	1356	1044.09	487	27.0276
TRINITY_DN4113_c0_g1_i4	2560	2248.09	36.9297	0.951875
TRINITY_DN4113_c0_g1_i2	2476	2164.09	28.2491	0.756393
TRINITY_DN4113_c0_g1_i1	2578	2266.09	47.5453	1.21576
TRINITY_DN4113_c0_g1_i11	2563	2251.09	39.2758	1.011
TRINITY_DN4144_c0_g1_i2	3510	3198.09	27.4931	0.49814
TRINITY_DN4144_c0_g1_i5	674	365.83	6.0918	0.964904
TRINITY_DN4144_c0_g1_i3	922	610.713	11.8185	1.12135
TRINITY_DN4144_c0_g1_i8	3802	3490.09	28.9097	0.479981
TRINITY_DN4144_c0_g1_i6	3822	3510.09	207.853	3.43128
TRINITY_DN4144_c0_g1_i7	3834	3522.09	62.6546	1.03079
TRINITY_DN4144_c0_g1_i4	3790	3478.09	98.1788	1.63567
TRINITY_DN4144_c0_g2_i1	208	23.1928	2	4.99682
TRINITY_DN4144_c0_g3_i1	868	556.935	98.4311	10.2411
TRINITY_DN4144_c0_g4_i1	233	30.3795	0	0
TRINITY_DN4144_c2_g1_i1	2743	2431.09	3831.07	91.3139
TRINITY_DN4144_c2_g2_i1	554	252.554	58.926	13.5198
TRINITY_DN4148_c0_g1_i10	780	469.683	24.5633	3.0304
TRINITY_DN4148_c0_g1_i8	1379	1067.09	27.7698	1.50795
TRINITY_DN4148_c0_g1_i1	1135	823.092	20.3273	1.43103
TRINITY_DN4148_c0_g1_i2	2310	1998.09	596.386	17.2954
TRINITY_DN4148_c0_g1_i9	1239	927.092	10.4199	0.651268
TRINITY_DN4148_c0_g1_i4	1015	703.092	7.56264	0.623274
TRINITY_DN4148_c0_g1_i5	1188	876.092	12.9723	0.857993
TRINITY_DN4156_c0_g1_i7	2437	2125.09	296.85	8.09425
TRINITY_DN4156_c0_g1_i4	2095	1783.09	46.5915	1.51409
TRINITY_DN4156_c0_g1_i5	2011	1699.09	76.8782	2.62183
TRINITY_DN4156_c0_g1_i2	1777	1465.09	11.3577	0.449204
TRINITY_DN4156_c0_g1_i1	2119	1807.09	144.509	4.63374
TRINITY_DN4156_c0_g1_i6	2329	2017.09	184.414	5.29767
TRINITY_DN4156_c0_g1_i8	2329	2017.09	45.4004	1.30422
TRINITY_DN4156_c0_g2_i1	574	270.87	0	0
TRINITY_DN4156_c0_g2_i2	604	299.009	51.4852	9.97737
TRINITY_DN4156_c0_g3_i1	1024	712.092	35.0105	2.84892
TRINITY_DN4156_c0_g4_i1	687	378.441	10	1.53116
TRINITY_DN4156_c1_g1_i1	666	358.173	32.0718	5.18859
TRINITY_DN4114_c0_g1_i2	2341	2029.09	25.2146	0.72006
TRINITY_DN4114_c0_g1_i1	2132	1820.09	18.0457	0.57451
TRINITY_DN4114_c0_g1_i4	1680	1368.09	5.57668	0.236199
TRINITY_DN4114_c0_g1_i5	2649	2337.09	50.163	1.24373
TRINITY_DN4114_c0_g2_i1	972	660.293	102	8.9512
TRINITY_DN4166_c0_g1_i1	345	85.5242	0	0
TRINITY_DN4166_c0_g2_i3	2998	2686.09	95.0541	2.05054
TRINITY_DN4166_c0_g2_i1	10334	10022.1	1140.43	6.59368
TRINITY_DN4166_c0_g2_i2	2394	2082.09	125.72	3.49882
TRINITY_DN4166_c0_g2_i6	1515	1203.09	9.94008	0.47875
TRINITY_DN4166_c0_g2_i5	10364	10052.1	1039.72	5.99347
TRINITY_DN4166_c0_g2_i4	2761	2449.09	119.3	2.82262
TRINITY_DN4166_c0_g3_i5	5481	5169.09	91.9545	1.03081
TRINITY_DN4166_c0_g3_i2	1492	1180.09	12.5751	0.617468
TRINITY_DN4166_c0_g3_i7	1489	1177.09	12.3904	0.609947
TRINITY_DN4166_c0_g3_i1	3190	2878.09	58.6337	1.18048
TRINITY_DN4166_c0_g3_i4	5040	4728.09	117.1	1.43512
TRINITY_DN4166_c0_g3_i6	5295	4983.09	513.347	5.96939
TRINITY_DN4166_c0_g4_i1	954	642.423	15	1.35297
TRINITY_DN4166_c0_g5_i1	658	350.409	4	0.661459
TRINITY_DN4166_c0_g6_i1	271	44.77	1	1.29429
TRINITY_DN4198_c0_g1_i1	580	276.467	18	3.77265
TRINITY_DN4147_c0_g1_i6	4810	4498.09	409	5.26881
TRINITY_DN4147_c0_g1_i2	6571	6259.09	562.872	5.21094
TRINITY_DN4147_c0_g1_i1	6576	6264.09	330.128	3.05381
TRINITY_DN4147_c1_g1_i1	734	424.378	21.1957	2.89409
TRINITY_DN4138_c0_g1_i4	3558	3246.09	187.664	3.34995
TRINITY_DN4138_c0_g1_i3	3314	3002.09	76.6168	1.47883
TRINITY_DN4138_c0_g1_i1	4059	3747.09	117.719	1.82042
TRINITY_DN4153_c0_g1_i1	3416	3104.09	184	3.4348
TRINITY_DN4139_c0_g1_i2	3035	2723.09	1594.37	33.927
TRINITY_DN4139_c0_g1_i1	3062	2750.09	768.628	16.1952
TRINITY_DN4164_c0_g1_i1	1943	1631.09	1722	61.1748
TRINITY_DN37295_c0_g1_i1	238	32.0161	2	3.61976
TRINITY_DN37211_c0_g1_i1	232	30.1473	2	3.84414
TRINITY_DN37262_c0_g1_i1	580	276.467	4	0.838367
TRINITY_DN37281_c0_g1_i1	208	23.1928	1	2.49841
TRINITY_DN37216_c0_g1_i1	389	115.479	5	2.50891
TRINITY_DN37275_c0_g1_i1	625	318.902	7	1.27192
TRINITY_DN37265_c0_g1_i1	301	59.1304	2	1.95991
TRINITY_DN37276_c0_g1_i1	342	83.6268	4	2.77161
TRINITY_DN37294_c0_g1_i1	240	32.7085	2	3.54313
TRINITY_DN37288_c0_g1_i1	284	50.7589	3	3.42474
TRINITY_DN37253_c0_g1_i1	455	166.4	4.34058	1.51151
TRINITY_DN37229_c0_g1_i1	694	385.311	9.34388	1.40519
TRINITY_DN37299_c0_g1_i1	214	24.7634	2	4.67991
TRINITY_DN37285_c0_g1_i1	390	116.216	4	1.9944
TRINITY_DN37205_c0_g1_i1	487	193.314	5	1.49873
TRINITY_DN37284_c0_g1_i1	260	40.1638	3	4.32817
TRINITY_DN37214_c0_g1_i1	225	27.8444	1	2.08104
TRINITY_DN37247_c0_g1_i1	316	67.6681	2	1.71263
TRINITY_DN37208_c0_g1_i1	318	68.8809	2	1.68248
TRINITY_DN37206_c0_g1_i1	296	56.5886	3.09416	3.16834
TRINITY_DN37298_c0_g1_i1	230	29.4702	2	3.93246
TRINITY_DN37244_c0_g1_i1	328	74.7968	1	0.774702
TRINITY_DN37250_c0_g1_i1	442	156.129	4	1.48455
TRINITY_DN37267_c0_g1_i1	401	124.241	3	1.39918
TRINITY_DN37272_c0_g1_i1	409	130.168	3	1.33548
TRINITY_DN37238_c0_g1_i1	272	45.3008	0	0
TRINITY_DN37221_c0_g1_i1	260	40.1638	6	8.65634
TRINITY_DN37269_c0_g1_i1	493	198.443	4	1.168
TRINITY_DN37280_c0_g1_i1	425	142.655	2	0.812382
TRINITY_DN37270_c0_g1_i1	241	33.0615	2	3.5053
TRINITY_DN37271_c0_g1_i1	266	42.5963	3	4.081
TRINITY_DN37274_c0_g1_i1	389	115.479	3	1.50535
TRINITY_DN37252_c0_g1_i1	267	43.041	3	4.03884
TRINITY_DN37266_c0_g1_i1	540	239.821	5	1.20809
TRINITY_DN37230_c0_g1_i1	272	45.3008	3	3.83737
TRINITY_DN37235_c0_g1_i1	250	36.3159	3	4.78677
TRINITY_DN37254_c0_g1_i1	317	68.2464	3	2.54718
TRINITY_DN37234_c0_g1_i1	203	22.0862	2	5.2472
TRINITY_DN37279_c0_g1_i1	343	84.2613	3.01655	2.07443
TRINITY_DN37237_c0_g1_i1	310	64.2426	4	3.6079
TRINITY_DN37239_c0_g1_i1	262	40.9168	2	2.83235
TRINITY_DN37261_c0_g1_i1	221	26.6183	2	4.3538
TRINITY_DN37207_c0_g1_i1	245	34.4224	3	5.05008
TRINITY_DN37292_c0_g1_i1	588	283.862	11	2.24545
TRINITY_DN37297_c0_g1_i1	264	41.802	2	2.77237
TRINITY_DN37293_c0_g1_i1	291	54.0856	4	4.28545
TRINITY_DN37210_c0_g1_i1	222	26.9665	2	4.29757
TRINITY_DN37277_c0_g1_i1	261	40.5123	3	4.29094
TRINITY_DN37212_c0_g1_i1	267	43.041	1	1.34628
TRINITY_DN37273_c0_g1_i1	210	23.7828	3	7.3093
TRINITY_DN37215_c0_g1_i1	339	81.6853	2	1.41874
TRINITY_DN37227_c0_g1_i1	275	46.7633	2	2.47824
TRINITY_DN37290_c0_g1_i1	357	93.3047	4	2.48413
TRINITY_DN37268_c0_g1_i1	319	69.4919	3	2.50152
TRINITY_DN37242_c0_g1_i1	277	47.665	2	2.43136
TRINITY_DN37203_c0_g1_i1	225	27.8444	2	4.16208
TRINITY_DN37283_c0_g1_i1	273	45.8136	3	3.79442
TRINITY_DN37204_c0_g1_i1	262	40.9168	2	2.83235
TRINITY_DN37287_c0_g1_i1	250	36.3159	1	1.59559
TRINITY_DN37257_c0_g1_i1	302	59.6332	2	1.94339
TRINITY_DN37256_c0_g1_i1	465	174.711	2	0.663328
TRINITY_DN37213_c0_g1_i1	331	76.5436	4	3.02809
TRINITY_DN37240_c0_g1_i1	220	26.2951	0	0
TRINITY_DN37245_c0_g1_i1	362	96.6623	3	1.79838
TRINITY_DN37228_c0_g1_i1	399	122.73	2.00245	0.945432
TRINITY_DN37231_c0_g1_i1	248	35.4721	2	3.26709
TRINITY_DN37241_c0_g1_i1	482	189.049	5	1.53254
TRINITY_DN37224_c0_g1_i1	371	102.795	4	2.25479
TRINITY_DN37246_c0_g1_i1	485	191.626	3	0.90716
TRINITY_DN3251_c0_g1_i1	1467	1155.09	11.6604	0.584946
TRINITY_DN3251_c0_g1_i2	2095	1783.09	23.3396	0.758467
TRINITY_DN3215_c0_g1_i1	7025	6713.09	812.886	7.01657
TRINITY_DN3215_c0_g1_i2	1360	1048.09	42.114	2.32833
TRINITY_DN3215_c0_g2_i1	207	23.0268	1	2.51643
TRINITY_DN3219_c0_g1_i1	1092	780.092	170.409	12.658
TRINITY_DN3284_c0_g1_i1	1310	998.092	205.421	11.9259
TRINITY_DN3284_c0_g1_i2	905	593.797	29.5787	2.88642
TRINITY_DN3236_c0_g1_i2	5343	5031.09	130.583	1.50398
TRINITY_DN3236_c0_g1_i3	5326	5014.09	1402.26	16.2052
TRINITY_DN3236_c0_g1_i1	5420	5108.09	413.155	4.68675
TRINITY_DN3205_c0_g1_i2	4246	3934.09	1628.79	23.9905
TRINITY_DN3205_c0_g1_i1	4130	3818.09	50.0325	0.759318
TRINITY_DN3213_c0_g1_i1	2360	2048.09	384.349	10.8741
TRINITY_DN3213_c0_g1_i6	687	378.441	4.8294	0.739457
TRINITY_DN3213_c0_g1_i3	1995	1683.09	126.281	4.34758
TRINITY_DN3213_c0_g1_i5	3067	2755.09	57.3993	1.20723
TRINITY_DN3213_c0_g1_i2	1456	1144.09	17.1417	0.86818
TRINITY_DN3213_c0_g2_i1	485	191.626	3	0.90716
TRINITY_DN3213_c0_g3_i1	293	55.011	7	7.37338
TRINITY_DN3262_c0_g1_i2	2143	1831.09	628.967	19.9038
TRINITY_DN3262_c0_g1_i1	2641	2329.09	127.65	3.17579
TRINITY_DN3262_c0_g1_i3	3232	2920.09	88.3306	1.7528
TRINITY_DN3262_c0_g1_i4	1789	1477.09	1513.45	59.3717
TRINITY_DN3262_c1_g1_i1	450	162.406	15	5.35188
TRINITY_DN3262_c1_g2_i4	1927	1615.09	112.194	4.02522
TRINITY_DN3262_c1_g2_i3	648	340.834	60.6127	10.3048
TRINITY_DN3262_c1_g2_i1	560	258.014	50.6272	11.37
TRINITY_DN3262_c1_g2_i2	215	25.0566	0	0
TRINITY_DN3262_c1_g3_i1	446	159.249	14	5.09412
TRINITY_DN3262_c2_g1_i1	217	25.5682	0	0
TRINITY_DN3209_c0_g1_i1	7578	7266.09	598.194	4.77044
TRINITY_DN3209_c0_g1_i2	7257	6945.09	477.811	3.98654
TRINITY_DN3209_c0_g1_i3	7181	6869.09	187.995	1.58586
TRINITY_DN3225_c0_g1_i1	306	61.92	14	13.1013
TRINITY_DN3275_c0_g1_i1	5076	4764.09	471.449	5.73419
TRINITY_DN3275_c0_g1_i3	1452	1140.09	3.76819	0.191518
TRINITY_DN3275_c0_g1_i2	5166	4854.09	65.7832	0.78528
TRINITY_DN3242_c1_g1_i1	1454	1142.09	370.161	18.7805
TRINITY_DN3242_c1_g1_i2	1528	1216.09	35.8388	1.70767
TRINITY_DN3242_c1_g2_i6	2793	2481.09	162.164	3.7873
TRINITY_DN3242_c1_g2_i3	580	276.467	15.8612	3.32436
TRINITY_DN3242_c1_g2_i2	2887	2575.09	177.788	4.00061
TRINITY_DN3242_c1_g2_i1	896	584.821	59.2944	5.87501
TRINITY_DN3242_c1_g2_i5	516	218.623	20.4529	5.42096
TRINITY_DN3242_c1_g2_i4	2724	2412.09	856.191	20.5681
TRINITY_DN3242_c1_g2_i7	2881	2569.09	463.067	10.4444
TRINITY_DN3222_c0_g1_i4	5881	5569.09	62.4196	0.649463
TRINITY_DN3222_c0_g1_i10	6280	5968.09	244.534	2.37422
TRINITY_DN3222_c0_g1_i2	6295	5983.09	270.291	2.61773
TRINITY_DN3222_c0_g1_i3	5862	5550.09	489.258	5.10805
TRINITY_DN3222_c0_g1_i20	5622	5310.09	53.8174	0.587271
TRINITY_DN3222_c0_g1_i15	946	634.538	44.9537	4.10511
TRINITY_DN3222_c0_g1_i12	860	548.969	26	2.74438
TRINITY_DN3222_c0_g1_i6	5637	5325.09	60.6098	0.659529
TRINITY_DN3222_c0_g1_i28	1923	1611.09	286	10.2864
TRINITY_DN3222_c0_g1_i7	5759	5447.09	463.024	4.92558
TRINITY_DN3222_c0_g1_i8	574	270.87	30.4806	6.5205
TRINITY_DN3222_c0_g1_i22	3763	3451.09	334.301	5.61306
TRINITY_DN3222_c0_g1_i27	5774	5462.09	514.811	5.46144
TRINITY_DN3222_c0_g1_i16	5780	5468.09	1338.51	14.1841
TRINITY_DN3222_c0_g1_i1	8896	8584.09	243.868	1.64618
TRINITY_DN3222_c0_g1_i14	5795	5483.09	1480.91	15.6503
TRINITY_DN3222_c0_g1_i23	265	42.2391	1.89127	2.59452
TRINITY_DN3222_c0_g1_i9	5902	5590.09	181.16	1.87785
TRINITY_DN3222_c0_g1_i13	5917	5605.09	201.545	2.08356
TRINITY_DN3222_c0_g1_i11	5515	5203.09	496.413	5.5284
TRINITY_DN3222_c0_g1_i18	9274	8962.09	294.32	1.90296
TRINITY_DN3222_c0_g1_i21	8061	7749.09	566.202	4.23388
TRINITY_DN3222_c0_g1_i5	2939	2627.09	1053.38	23.2342
TRINITY_DN3222_c0_g1_i25	533	233.57	9.15091	2.2702
TRINITY_DN3222_c0_g1_i19	8774	8462.09	893.341	6.11727
TRINITY_DN3222_c0_g1_i26	8196	7884.09	231.018	1.6979
TRINITY_DN3222_c0_g1_i17	5896	5584.09	69.788	0.724179
TRINITY_DN3222_c0_g1_i24	5500	5188.09	443.516	4.95359
TRINITY_DN3258_c0_g1_i1	990	678.12	59	5.04154
TRINITY_DN3253_c0_g1_i5	2929	2617.09	90.809	2.01061
TRINITY_DN3253_c0_g1_i3	2862	2550.09	23.2925	0.529271
TRINITY_DN3253_c0_g1_i4	1441	1129.09	23.2793	1.1947
TRINITY_DN3253_c0_g1_i1	2904	2592.09	29.4618	0.658607
TRINITY_DN3253_c0_g1_i2	2887	2575.09	74.4271	1.67477
TRINITY_DN3282_c0_g1_i1	1419	1107.09	71	3.71614
TRINITY_DN3282_c0_g2_i1	3533	3221.09	430.397	7.74255
TRINITY_DN3282_c0_g2_i2	3847	3535.09	283.603	4.64866
TRINITY_DN3282_c0_g3_i1	1318	1006.09	221	12.7284
TRINITY_DN3252_c0_g1_i5	1548	1236.09	21.8974	1.0265
TRINITY_DN3252_c0_g1_i6	5481	5169.09	814.704	9.13279
TRINITY_DN3252_c0_g1_i4	5528	5216.09	98.7958	1.09752
TRINITY_DN3252_c0_g1_i1	5472	5160.09	28.6086	0.321261
TRINITY_DN3252_c0_g1_i3	5425	5113.09	246.644	2.79515
TRINITY_DN3252_c0_g1_i2	4276	3964.09	309.445	4.52332
TRINITY_DN3261_c0_g1_i2	1087	775.092	79.2848	5.92727
TRINITY_DN3261_c0_g1_i1	1099	787.092	30.4337	2.24051
TRINITY_DN3261_c0_g2_i1	850	539.023	65.6205	7.05424
TRINITY_DN3261_c0_g3_i1	516	218.623	20.0049	5.30222
TRINITY_DN3261_c0_g4_i2	779	468.683	0	0
TRINITY_DN3261_c0_g4_i1	727	417.53	175.405	24.3429
TRINITY_DN3261_c0_g5_i1	978	666.24	332.644	28.9312
TRINITY_DN3261_c0_g6_i1	1118	806.092	929.107	66.788
TRINITY_DN3261_c1_g1_i1	243	33.694	0	0
TRINITY_DN3261_c1_g1_i2	1458	1146.09	412.991	20.8804
TRINITY_DN3261_c1_g2_i1	627	320.727	55.1568	9.96509
TRINITY_DN3261_c2_g1_i1	703	394.075	44.2538	6.50712
TRINITY_DN3261_c2_g2_i1	342	83.6268	0	0
TRINITY_DN3261_c3_g1_i1	221	26.6183	0	0
TRINITY_DN3261_c3_g1_i2	201	21.6338	0	0
TRINITY_DN3261_c4_g1_i1	296	56.5886	3.00929	3.08143
TRINITY_DN3265_c0_g1_i1	487	193.314	1.59718	0.478748
TRINITY_DN3265_c0_g1_i2	528	229.123	32.1384	8.12782
TRINITY_DN3265_c0_g2_i2	1748	1436.09	297	11.9837
TRINITY_DN3265_c0_g2_i1	464	173.843	54	17.9992
TRINITY_DN3265_c0_g3_i1	473	181.492	71.1844	22.7272
TRINITY_DN3265_c0_g4_i1	1411	1099.09	722.029	38.0661
TRINITY_DN3265_c1_g1_i4	474	182.315	17.1348	5.44596
TRINITY_DN3265_c2_g1_i1	1203	891.092	157.626	10.25
TRINITY_DN3265_c2_g2_i1	951	639.487	55	4.98366
TRINITY_DN3265_c2_g3_i1	810	499.344	64.7053	7.50858
TRINITY_DN3265_c3_g1_i1	746	436.18	373.469	49.6143
TRINITY_DN3265_c4_g1_i1	1768	1456.09	115.468	4.59505
TRINITY_DN3211_c0_g1_i2	3291	2979.09	1278.61	24.8697
TRINITY_DN3211_c0_g1_i3	1767	1455.09	384.988	15.3312
TRINITY_DN3211_c0_g1_i1	986	674.147	37.4054	3.21512
TRINITY_DN3228_c0_g1_i2	1963	1651.09	1713.36	60.1306
TRINITY_DN3228_c0_g1_i1	1998	1686.09	172.638	5.93297
TRINITY_DN3239_c0_g1_i1	4020	3708.09	1212	18.9396
TRINITY_DN3271_c0_g1_i2	2245	1933.09	20.5511	0.616027
TRINITY_DN3271_c0_g1_i9	1085	773.092	13.2231	0.991108
TRINITY_DN3271_c0_g1_i6	3323	3011.09	26.878	0.517239
TRINITY_DN3271_c0_g1_i8	3793	3481.09	142.791	2.37685
TRINITY_DN3271_c0_g1_i5	3881	3569.09	212.917	3.45677
TRINITY_DN3271_c0_g1_i4	1005	693.092	7.92132	0.662254
TRINITY_DN3293_c0_g1_i1	922	610.713	44.0348	4.17808
TRINITY_DN3293_c1_g1_i1	865	553.957	137	14.3305
TRINITY_DN3293_c1_g2_i1	280	48.9659	1.04358	1.23495
TRINITY_DN3293_c1_g3_i1	1215	903.092	65	4.17061
TRINITY_DN3231_c0_g1_i2	4135	3823.09	63.6656	0.964957
TRINITY_DN3231_c0_g1_i3	4177	3865.09	508.787	7.62771
TRINITY_DN3231_c0_g1_i4	4030	3718.09	485.547	7.56709
TRINITY_DN3200_c0_g1_i1	535	235.318	70	17.237
TRINITY_DN3200_c0_g2_i5	1933	1621.09	0.000292753	1.04643e-05
TRINITY_DN3200_c0_g2_i2	1945	1633.09	218.641	7.7578
TRINITY_DN3200_c0_g2_i4	1921	1609.09	313.114	11.2756
TRINITY_DN3200_c0_g2_i1	2067	1755.09	21.6363	0.714334
TRINITY_DN3200_c0_g2_i7	1957	1645.09	155.99	5.49446
TRINITY_DN3200_c0_g2_i6	1099	787.092	8.61826	0.634471
TRINITY_DN3200_c0_g3_i1	514	216.828	31	8.28444
TRINITY_DN3200_c1_g1_i1	4896	4584.09	182.368	2.30523
TRINITY_DN3200_c1_g1_i2	4008	3696.09	198.628	3.11398
TRINITY_DN3200_c1_g1_i3	4859	4547.09	279.004	3.55545
TRINITY_DN3200_c2_g1_i1	738	428.318	82.1456	11.1131
TRINITY_DN3217_c0_g1_i1	2174	1862.09	792.125	24.6496
TRINITY_DN3203_c0_g1_i1	4029	3717.09	1233.17	19.2237
TRINITY_DN3263_c0_g1_i8	4796	4484.09	100.976	1.30485
TRINITY_DN3263_c0_g1_i9	4678	4366.09	73.605	0.976859
TRINITY_DN3263_c0_g1_i4	4538	4226.09	60.9206	0.835302
TRINITY_DN3263_c0_g1_i6	4448	4136.09	153.781	2.15442
TRINITY_DN3263_c0_g1_i1	4706	4394.09	242.747	3.20112
TRINITY_DN3277_c0_g1_i3	344	84.9113	3.44358	2.34997
TRINITY_DN3277_c0_g1_i2	1770	1458.09	219.6	8.72701
TRINITY_DN3277_c0_g1_i1	2082	1770.09	308.956	10.1139
TRINITY_DN3277_c0_g2_i1	224	27.5146	0	0
TRINITY_DN3294_c0_g1_i1	1721	1409.09	69.1654	2.84425
TRINITY_DN3294_c0_g1_i2	1736	1424.09	668.835	27.2144
TRINITY_DN3230_c0_g1_i1	210	23.7828	2	4.87287
TRINITY_DN3230_c0_g2_i1	202	21.8726	0.505208	1.3384
TRINITY_DN3230_c0_g3_i1	278	48.1288	0	0
TRINITY_DN3230_c0_g4_i1	703	394.075	170	24.997
TRINITY_DN3230_c0_g5_i1	379	108.412	7.01612	3.75007
TRINITY_DN3230_c1_g1_i1	299	58.0981	2	1.99474
TRINITY_DN3255_c0_g1_i1	213	24.5224	4	9.45182
TRINITY_DN3255_c0_g2_i1	6755	6443.09	76.3878	0.686985
TRINITY_DN3255_c0_g2_i3	7857	7545.09	1086.61	8.34503
TRINITY_DN3208_c0_g1_i1	202	21.8726	0	0
TRINITY_DN3208_c0_g2_i3	3159	2847.09	1215	24.7282
TRINITY_DN3208_c0_g2_i4	273	45.8136	17	21.5017
TRINITY_DN3208_c0_g2_i5	1844	1532.09	39.9048	1.50924
TRINITY_DN3208_c0_g2_i2	3125	2813.09	34.3065	0.706659
TRINITY_DN3208_c0_g2_i1	1505	1193.09	44.7891	2.17529
TRINITY_DN3283_c0_g1_i6	520	222.167	25.3426	6.60981
TRINITY_DN3283_c0_g1_i5	2407	2095.09	560.602	15.5049
TRINITY_DN3283_c0_g1_i1	2312	2000.09	26.2408	0.760231
TRINITY_DN3283_c0_g1_i2	650	342.751	6.19825	1.04787
TRINITY_DN3283_c0_g1_i3	333	77.8373	0	0
TRINITY_DN3283_c0_g1_i4	399	122.73	22.6806	10.7083
TRINITY_DN3283_c0_g1_i7	438	152.899	13.2063	5.00486
TRINITY_DN3283_c1_g1_i1	393	118.369	2	0.97906
TRINITY_DN3283_c1_g2_i1	2364	2052.09	68	1.92013
TRINITY_DN3283_c1_g3_i1	1025	713.092	27	2.194
TRINITY_DN3283_c3_g1_i1	1995	1683.09	176.131	6.06381
TRINITY_DN3283_c4_g1_i1	492	197.603	4	1.17296
TRINITY_DN3249_c0_g1_i2	3065	2753.09	349.8	7.36236
TRINITY_DN3249_c0_g1_i1	4695	4383.09	1410.36	18.6453
TRINITY_DN3249_c0_g1_i3	4737	4425.09	707.618	9.26604
TRINITY_DN3249_c0_g2_i1	921	609.713	67.1238	6.37924
TRINITY_DN3249_c0_g3_i1	5875	5563.09	2051.57	21.3692
TRINITY_DN3249_c0_g3_i2	5920	5608.09	273.584	2.82679
TRINITY_DN3249_c0_g4_i1	4916	4604.09	1916.32	24.118
TRINITY_DN3249_c0_g5_i1	1140	828.092	122.09	8.54314
TRINITY_DN3249_c0_g6_i1	6618	6306.09	1066.4	9.7989
TRINITY_DN3249_c1_g1_i1	203	22.0862	1	2.6236
TRINITY_DN3299_c0_g1_i1	3064	2752.09	1159.6	24.4154
TRINITY_DN3299_c0_g1_i2	3102	2790.09	241.396	5.01337
TRINITY_DN3274_c0_g1_i1	619	313.146	11	2.03547
TRINITY_DN3274_c1_g1_i1	309	63.6819	1.06872	0.97245
TRINITY_DN3274_c1_g1_i2	545	244.466	24.5718	5.82421
TRINITY_DN3226_c0_g1_i1	679	370.704	233.503	36.4992
TRINITY_DN3226_c0_g2_i1	2238	1926.09	940.022	28.28
TRINITY_DN3226_c1_g1_i1	331	76.5436	26.4714	20.0395
TRINITY_DN3226_c1_g2_i1	4787	4475.09	2099	27.1787
TRINITY_DN3226_c1_g3_i2	266	42.5963	0	0
TRINITY_DN3226_c1_g3_i1	271	44.77	5.01157	6.48642
TRINITY_DN3226_c1_g4_i1	350	88.7499	9	5.87614
TRINITY_DN3226_c1_g5_i1	1054	742.092	198	15.4606
TRINITY_DN3226_c2_g1_i1	2596	2284.09	416.608	10.5689
TRINITY_DN3226_c2_g1_i2	995	683.12	20.3924	1.72977
TRINITY_DN3226_c3_g1_i1	513	215.96	11	2.95146
TRINITY_DN3226_c4_g1_i1	1334	1022.09	26	1.47401
TRINITY_DN3221_c0_g1_i7	2009	1697.09	149.285	5.09716
TRINITY_DN3221_c0_g1_i11	4468	4156.09	561.848	7.83343
TRINITY_DN3221_c0_g1_i1	2032	1720.09	25.8807	0.871851
TRINITY_DN3221_c0_g1_i8	445	158.45	2.28131	0.834275
TRINITY_DN3221_c0_g1_i12	1395	1083.09	12.5073	0.66914
TRINITY_DN3221_c0_g1_i10	4418	4106.09	29.9936	0.42327
TRINITY_DN3221_c0_g1_i3	2351	2039.09	184.712	5.24899
TRINITY_DN3221_c0_g1_i9	574	270.87	4.61143	0.986489
TRINITY_DN3221_c0_g1_i5	1750	1438.09	38.3507	1.54527
TRINITY_DN3221_c0_g1_i4	1315	1003.09	30.751	1.77638
TRINITY_DN3221_c0_g1_i2	1427	1115.09	40.7032	2.11512
TRINITY_DN3221_c0_g2_i1	648	340.834	9	1.53009
TRINITY_DN3221_c0_g3_i1	334	78.5294	6.40199	4.7239
TRINITY_DN3289_c0_g1_i1	890	578.856	67.9326	6.80027
TRINITY_DN3289_c0_g1_i2	380	109.039	7.06738	3.75574
TRINITY_DN3289_c1_g1_i1	927	615.701	69	6.49377
TRINITY_DN3207_c0_g1_i2	548	247.126	9.11766	2.13788
TRINITY_DN3207_c0_g1_i5	637	330.287	4.053	0.711055
TRINITY_DN3207_c0_g1_i1	377	106.953	0	0
TRINITY_DN3207_c0_g1_i3	336	79.7148	0	0
TRINITY_DN3207_c0_g1_i6	3397	3085.09	711.874	13.3707
TRINITY_DN3207_c0_g1_i4	819	508.274	56.9856	6.49659
TRINITY_DN3207_c1_g1_i1	319	69.4919	2	1.66768
TRINITY_DN3290_c0_g1_i2	1183	871.092	62.2937	4.14379
TRINITY_DN3259_c0_g1_i4	1205	893.092	12490.7	810.418
TRINITY_DN3259_c0_g1_i2	1318	1006.09	146.318	8.4271
TRINITY_DN3259_c0_g1_i3	1015	703.092	8342.44	687.541
TRINITY_DN3259_c0_g1_i1	1366	1054.09	167.172	9.18976
TRINITY_DN3260_c0_g1_i2	646	338.889	11.9964	2.05122
TRINITY_DN3260_c0_g1_i1	649	341.792	7.11327	1.20594
